subject,true_mean,true_median,perm_mean,perm_median,empirical_p,significant,stars
5,0.5522666666666666,0.55,0.4979266666666667,0.5008333333333334,0.272,0,
6,0.5808166666666666,0.5799999999999998,0.49875,0.505,0.172,0,
8,0.6683999999999999,0.6733333333333333,0.49855999999999995,0.5,0.03,1,*
9,0.5308666666666667,0.5416666666666665,0.49956666666666666,0.5,0.396,0,
12,0.7539166666666667,0.7583333333333332,0.5014833333333334,0.5,0.006,1,**
13,0.5736666666666667,0.5666666666666667,0.5067999999999999,0.5,0.248,0,
14,0.7112999999999998,0.7166666666666666,0.49562,0.5,0.012,1,*
18,0.5615000000000001,0.5658333333333334,0.4998266666666667,0.5033333333333333,0.232,0,
22,0.5840333333333333,0.5866666666666667,0.49148,0.4866666666666667,0.136,0,
32,0.5187000000000002,0.52,0.5011533333333333,0.5058333333333334,0.446,0,
34,0.5933666666666667,0.5933333333333334,0.49174666666666667,0.49,0.124,0,
38,0.6474500000000001,0.655,0.5010433333333333,0.4991666666666667,0.046,1,*
43,0.4550833333333334,0.465,0.49285,0.49499999999999994,0.638,0,
